Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/FEWeek/status/793769019069399040,2016-11-02T10:57:36.000Z,.@cityandguildsare the headline sponsor for#FEWeekAAC17- lots of exciting announcements to be made soon.http://feweekaac.com,Unknown,Unknown,Unknown,Unknown,#FEWeekAAC17,"@FEWeek, @cityandguilds",https://t.co/j3Avaud5ba,mention_2016
https://x.com/FEWeek/status/793466953172123649,2016-11-01T14:57:18.000Z,And where we should be....@cityandguilds@AELPUK#ac2016,Unknown,Unknown,Unknown,Unknown,#ac2016,"@FEWeek, @cityandguilds, @AELPUK",,mention_2016
https://x.com/K_DonnellyCEO/status/791932309997891584,2016-10-28T09:19:10.000Z,It's official@cityandguildsare premium sponsor of the@FEWeekAAC Conference 2017 get your early bird tickets nowhttp://ow.ly/BcXv305CqIX,Unknown,Unknown,Unknown,Unknown,,"@K_DonnellyCEO, @cityandguilds, @FEWeek",https://t.co/CnqGHp7Bcb,mention_2016
https://x.com/AnnLimb/status/789168010699288577,2016-10-20T18:14:50.000Z,What a trio!@cityandguildsdelighted to honour @StellaMbubaegbu & good to be with @dawnwardbsdchttps://pic.x.com/kadSMhH8Qt,Unknown,Unknown,Unknown,Unknown,,"@AnnLimb, @cityandguilds",,mention_2016
https://x.com/CVQO/status/790883980606398465,2016-10-25T11:53:29.000Z,Lt Stephen Louch of @SASeaCadets chats about winning the Most Outstanding@cityandguildsMembership submission awardhttp://cvqo.org/news/podcasts/graduation-2016-lieutenant-stephen-louch/…,Unknown,Unknown,Unknown,Unknown,,"@CVQO, @cityandguilds",https://t.co/RAoLKbYNy7,mention_2016
https://x.com/stephenexley/status/804630406817574912,2016-12-02T10:16:52.000Z,In today's@tes: Geoffrey Holden @cmr_ed@cityandguildspicks apart the details in the Technical and Further Education Bill,Unknown,Unknown,Unknown,Unknown,,"@stephenexley, @tes, @cityandguilds",,mention_2016
https://x.com/VIYproject/status/778230153918939136,2016-09-20T13:51:42.000Z,Day two on the@VIYprojectwith@Westkinglearners at@IlfordSports. Thanks@WickesChadwell Heath and@cityandguilds,Unknown,Unknown,Unknown,Unknown,,"@VIYproject, @VIYproject, @Westking, @IlfordSports, @Wickes, @cityandguilds",,mention_2016
https://x.com/stephenexley/status/806909004303781895,2016-12-08T17:11:12.000Z,.@cityandguilds's Nicole Butler on lessons to be learned from Ofsted's annual reporthttps://x.com/tesfenews/status/806904327377997824…,Unknown,Unknown,Unknown,Unknown,,"@stephenexley, @cityandguilds",,mention_2016
https://x.com/QueensSch/status/806820639147511808,2016-12-08T11:20:05.000Z,"Our@CareerReadyUKstudents are at the@DominionTheatretoday with 1800 students, then onto@cityandguildsfor talks on working in the city",Unknown,Unknown,Unknown,Unknown,,"@QueensSch, @CareerReadyUK, @DominionTheatre, @cityandguilds",,mention_2016
https://x.com/FedsEducation/status/783060569746206721,2016-10-03T21:46:03.000Z,The new C&G English Apprentice Barber of the Year!@cityandguilds@HJi_Matthew@UKMasterBarbers,Unknown,Unknown,Unknown,Unknown,,"@FedsEducation, @cityandguilds, @UKMasterBarbers",,mention_2016
